Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11353,Pac-Man World Rally,GC,2006,Racing,Namco Bandai Games,0.06,0.02,0,0,0.08
11355,Blazing Angels: Squadrons of WWII,XB,2006,Simulation,Ubisoft,0.06,0.02,0,0,0.08
11362,Worms: Open Warfare,DS,2006,Strategy,THQ,0.05,0.03,0,0.01,0.08
11368,Forbidden Siren 2,PS2,2006,Action,Sony Computer Entertainment,0,0,0.08,0,0.08
11375,Super Monkey Ball Adventure,PSP,2006,Platform,Sega,0.05,0.02,0,0.01,0.08
11403,State of Emergency 2,PS2,2006,Shooter,SouthPeak Games,0.04,0.03,0,0.01,0.08
11412,Ice Age 2: The Meltdown,Wii,2006,Platform,Vivendi Games,0.06,0.01,0,0.01,0.08
11419,Ultimate Ghosts 'n Goblins,PSP,2006,Platform,Capcom,0.07,0.01,0,0.01,0.08
11427,The King of Fighters 2006,PS2,2006,Fighting,Ignition Entertainment,0.01,0.01,0.05,0,0.08
11443,Far Cry Vengeance,Wii,2006,Shooter,Ubisoft,0.06,0.01,0,0.01,0.08
11489,Earth Defense Force 2017,X360,2006,Action,D3Publisher,0.04,0.01,0.03,0,0.08
11555,Tomb Raider: Legend,GC,2006,Action,Eidos Interactive,0.06,0.02,0,0,0.08
11584,Scooby-Doo! Who's Watching Who?,PSP,2006,Adventure,THQ,0.07,0.01,0,0.01,0.08
11594,Samurai Warriors 2,X360,2006,Action,Tecmo Koei,0.07,0.01,0,0.01,0.08
11647,Guilty Gear XX Slash,PS2,2006,Fighting,Sammy Corporation,0,0,0.08,0,0.08
11664,Captain Tsubasa,PS2,2006,Sports,Namco Bandai Games,0,0,0.08,0,0.08
11685,Open Season,PSP,2006,Platform,Ubisoft,0.07,0,0,0.01,0.08
11693,World Tour Soccer 06,PSP,2006,Sports,Sony Computer Entertainment,0.07,0,0,0.01,0.08
11707,Mind Quiz: Your Brain Coach,DS,2006,Misc,Ubisoft,0,0,0.08,0,0.08
11711,Far Cry Instincts Evolution,XB,2006,Shooter,Ubisoft,0.06,0.02,0,0,0.08
11729,Superman Returns,DS,2006,Action,Electronic Arts,0.07,0,0,0.01,0.08
11756,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,PSP,2006,Misc,Sega,0,0,0.07,0,0.07
11778,And1 Streetball,XB,2006,Action,Ubisoft,0.06,0.02,0,0,0.07
11809,Tomb Raider: Legend,DS,2006,Action,Eidos Interactive,0.04,0.02,0,0.01,0.07
11820,Kengo: Legend of The 9,X360,2006,Fighting,Majesco Entertainment,0.06,0.01,0,0.01,0.07
11823,Harlem Globetrotters: World Tour,DS,2006,Sports,Zoo Digital Publishing,0.07,0,0,0.01,0.07
11880,Stacked with Daniel Negreanu,PS2,2006,Misc,Myelin Media,0.04,0.03,0,0.01,0.07
11914,Dave Mirra BMX Challenge,PSP,2006,Sports,Oxygen Interactive,0.06,0,0,0.01,0.07
11930,Mahjong Fight Club DS: Wi-Fi Taiou,DS,2006,Misc,Konami Digital Entertainment,0,0,0.07,0,0.07
11952,Bleach: Heat the Soul 3,PSP,2006,Fighting,Sony Computer Entertainment,0,0,0.07,0,0.07
11956,Open Season,Wii,2006,Platform,Ubisoft,0.06,0,0,0.01,0.07
11963,Bionicle Heroes,X360,2006,Shooter,Eidos Interactive,0.05,0.01,0,0.01,0.07
11992,GunParade Orchestra: Shiro no Shou,PS2,2006,Adventure,Sony Computer Entertainment,0,0,0.07,0,0.07
12012,Point Blank DS (JP sales),DS,2006,Shooter,Atari,0,0,0.07,0,0.07
12016,Gintama DS: Yorozuya Daisoudou,DS,2006,Action,Namco Bandai Games,0,0,0.07,0,0.07
12041,BeatMania,PS2,2006,Simulation,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07
12042,Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,GBA,2006,Action,Banpresto,0,0,0.07,0,0.07
12056,Xbox Live Arcade Unplugged Volume 1,X360,2006,Misc,Microsoft Game Studios,0.05,0.01,0,0.01,0.07
12104,Sudoku Fever,GBA,2006,Puzzle,Take-Two Interactive,0.05,0.02,0,0,0.07
12132,Deep Labyrinth,DS,2006,Action,505 Games,0.06,0,0,0,0.07
12139,God Hand,PS2,2006,Action,Capcom,0,0,0.07,0,0.07
12140,Shin Chan: Las Nuevas Aventuras Para Wii!,Wii,2006,Action,505 Games,0,0,0.07,0,0.07
12154,Kanji Sonomama DS Rakubiki Jiten,DS,2006,Misc,Nintendo,0,0,0.07,0,0.07
12156,Driver: Parallel Lines,XB,2006,Racing,Atari,0.05,0.01,0,0,0.07
12165,Chuugaku Eitango Target 1800 DS,DS,2006,Misc,IE Institute,0,0,0.07,0,0.07
12172,X-Men: The Official Game,GBA,2006,Action,Activision,0.05,0.02,0,0,0.07
12185,MAPLUS: Portable Navi,PSP,2006,Misc,Edia,0,0,0.07,0,0.07
12208,Bleach: Hanatareshi Yabou,PS2,2006,Role-Playing,Sony Computer Entertainment,0,0,0.07,0,0.07
12211,Yoake Yori Ruriiro na: Brighter than Dawning Blue,PS2,2006,Adventure,Aria,0,0,0.07,0,0.07
12232,Full Spectrum Warrior: Ten Hammers,PS2,2006,Strategy,THQ,0.03,0.02,0,0.01,0.07
12262,Gradius Collection,PSP,2006,Shooter,Konami Digital Entertainment,0.04,0,0.02,0,0.06
12263,Disney's Chicken Little: Ace In Action,DS,2006,Shooter,Disney Interactive Studios,0.06,0,0,0,0.06
12267,Escape from Bug Island,Wii,2006,Action,Eidos Interactive,0.04,0.01,0.01,0,0.06
12279,Miami Vice: The Game,PSP,2006,Shooter,Activision,0.06,0,0,0,0.06
12299,Naruto: Ultimate Ninja Heroes (JP sales),PSP,2006,Fighting,Namco Bandai Games,0,0,0.06,0,0.06
12340,Bionicle Heroes,DS,2006,Shooter,Eidos Interactive,0.06,0,0,0,0.06
12379,Star Trek: Tactical Assault,DS,2006,Strategy,Ubisoft,0.05,0.01,0,0,0.06
12381,Warhammer: Battle For Atluma,PSP,2006,Action,Namco Bandai Games,0.05,0,0,0.01,0.06
12409,Biker Mice From Mars,PS2,2006,Racing,Game Factory,0.03,0.02,0,0.01,0.06
12412,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,PSP,2006,Misc,Daito,0,0,0.06,0,0.06
12426,Winx Club: Quest for the Codex,DS,2006,Action,Konami Digital Entertainment,0.03,0.02,0,0.01,0.06
12444,KimiKiss,PS2,2006,Adventure,Enterbrain,0,0,0.06,0,0.06
12465,Minna no DS Seminar: Kanpeki Eitango Ryoku,DS,2006,Misc,TDK Core,0,0,0.06,0,0.06
12526,Gun Showdown,PSP,2006,Action,Activision,0.05,0.01,0,0.01,0.06
12538,Cabela's Dangerous Hunts: Ultimate Challenge,PSP,2006,Sports,Activision Value,0.06,0,0,0,0.06
12539,Xiaolin Showdown,PSP,2006,Action,Konami Digital Entertainment,0.05,0,0,0,0.06
12545,Commandos: Strike Force,PS2,2006,Shooter,Eidos Interactive,0.03,0.02,0,0.01,0.06
12560,Carol Vorderman's Sudoku,PSP,2006,Puzzle,Xplosiv,0.05,0,0,0.01,0.06
12563,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,PS2,2006,Misc,Irem Software Engineering,0,0,0.06,0,0.06
12585,Mercury Meltdown,PSP,2006,Action,Atari,0.05,0.01,0,0.01,0.06
12589,FIFA Soccer 07,DS,2006,Sports,Electronic Arts,0.05,0.01,0,0,0.06
12619,Raw Danger! (JP sales),PS2,2006,Action,505 Games,0,0,0.06,0,0.06
12621,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,DS,2006,Misc,Nintendo,0,0,0.06,0,0.06
12631,The Fast and the Furious,PS2,2006,Racing,Namco Bandai Games,0.03,0.02,0,0.01,0.06
12655,Honeycomb Beat,DS,2006,Puzzle,Konami Digital Entertainment,0.05,0,0,0,0.06
12663,CMT Presents: Karaoke Revolution Country,PS2,2006,Misc,Konami Digital Entertainment,0.03,0.02,0,0.01,0.06
12669,Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006,Shooter,Ubisoft,0.03,0.02,0,0.01,0.06
12670,Urban Chaos: Riot Response,PS2,2006,Shooter,Eidos Interactive,0.03,0.02,0,0.01,0.06
12688,Scurge: Hive,DS,2006,Action,SouthPeak Games,0.05,0,0,0,0.06
12706,Blade Dancer: Lineage of Light,PSP,2006,Role-Playing,Atari,0.05,0,0,0,0.06
12708,Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,PSP,2006,Misc,Sega,0,0,0.06,0,0.06
12714,Tom Clancy's Splinter Cell: Double Agent,GC,2006,Action,Ubisoft,0.04,0.01,0,0,0.06
12718,Titan Quest,PC,2006,Role-Playing,THQ,0.01,0.04,0,0.01,0.06
12723,Kamen Rider Kabuto,PS2,2006,Action,Namco Bandai Games,0,0,0.06,0,0.06
12734,The Lord of the Rings: The Battle for Middle-Earth II,X360,2006,Strategy,Electronic Arts,0,0.05,0,0.01,0.06
12739,Point Blank DS (US sales),DS,2006,Shooter,Atari,0.05,0,0,0,0.06
12752,Gothic 3,PC,2006,Role-Playing,JoWood Productions,0,0.05,0,0.01,0.06
12780,NBA Live 07,XB,2006,Sports,Electronic Arts,0.04,0.01,0,0,0.06
12782,GunPey,PSP,2006,Puzzle,Atari,0.05,0,0,0.01,0.06
12819,Activision Hits: Remixed,PSP,2006,Misc,Activision,0.05,0,0,0,0.06
12820,Death Jr. II: Root of Evil,PSP,2006,Platform,Konami Digital Entertainment,0.05,0,0,0,0.06
12833,Final Fight: Streetwise,PS2,2006,Action,Capcom,0.03,0.02,0,0.01,0.05
12844,Xiaolin Showdown,DS,2006,Action,Konami Digital Entertainment,0.05,0,0,0,0.05
12865,Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006,Action,Atari,0.03,0.02,0,0.01,0.05
12887,Bleach: Blade Battlers,PS2,2006,Fighting,Sony Computer Entertainment,0,0,0.05,0,0.05
12890,MLB SlugFest 2006,XB,2006,Sports,Midway Games,0.04,0.01,0,0,0.05
12894,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,DS,2006,Misc,Sega,0,0,0.05,0,0.05
12930,Samurai Champloo: Sidetracked,PS2,2006,Action,Namco Bandai Games,0.03,0.02,0,0.01,0.05
12953,Growlanser: Heritage of War (jp sales),PS2,2006,Role-Playing,Rising Star Games,0,0,0.05,0,0.05
12972,Tenchu: Dark Secret,DS,2006,Action,From Software,0.03,0,0.01,0,0.05
12976,JoJo no Kimy? na B?ken Fantomu Buraddo,PS2,2006,Action,Namco Bandai Games,0,0,0.05,0,0.05
12978,PQ2: Practical Intelligence Quotient,PSP,2006,Puzzle,D3Publisher,0.04,0,0,0,0.05
12992,Strawberry Shortcake: Strawberryland Games,DS,2006,Action,Game Factory,0.05,0,0,0,0.05
13008,Battleship / Connect Four / Sorry! / Trouble,DS,2006,Puzzle,"Destination Software, Inc",0.05,0,0,0,0.05
13026,Mawashite Tsunageru Touch Panic,DS,2006,Puzzle,Nintendo,0,0,0.05,0,0.05
13035,Top Spin 2,DS,2006,Sports,Take-Two Interactive,0.05,0,0,0,0.05
13036,Doraemon: Nobita no Kyouryuu 2006 DS,DS,2006,Role-Playing,Sega,0,0,0.05,0,0.05
13073,Over the Hedge: Hammy Goes Nuts!,PSP,2006,Platform,Activision,0.05,0,0,0,0.05
13078,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,DS,2006,Misc,Nintendo,0,0,0.05,0,0.05
13095,Kamiwaza,PS2,2006,Action,Acquire,0,0,0.05,0,0.05
13099,Kinnikuman Muscle Grand Prix Max,PS2,2006,Fighting,Konami Digital Entertainment,0,0,0.05,0,0.05
13111,OutRun 2006: Coast 2 Coast,PS2,2006,Racing,Sega,0.02,0.01,0.01,0,0.05
13134,Guilty Gear Dust Strikers,DS,2006,Fighting,Majesco Entertainment,0.05,0,0,0,0.05
13142,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,PSP,2006,Adventure,Namco Bandai Games,0,0,0.05,0,0.05
13153,Need for Speed Carbon,PC,2006,Racing,Electronic Arts,0,0.04,0,0.01,0.05
13154,Reel Fishing: The Great Outdoors,PSP,2006,Sports,Natsume,0.05,0,0,0,0.05
13162,Cartoon Network Racing,DS,2006,Action,Game Factory,0.04,0,0,0,0.05
13163,Tokimeki Memorial Girl's Side 2nd Kiss,PS2,2006,Adventure,Konami Digital Entertainment,0,0,0.05,0,0.05
13167,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),DS,2006,Misc,Konami Digital Entertainment,0,0,0.05,0,0.05
13180,Hummer Badlands,PS2,2006,Racing,Global Star,0.02,0.02,0,0.01,0.05
13193,MTX Mototrax,PSP,2006,Racing,Activision,0.04,0,0,0,0.05
13196,The Grim Adventures of Billy & Mandy,Wii,2006,Action,Midway Games,0.04,0,0,0,0.05
13207,SD Gundam: Scad Hammers,Wii,2006,Strategy,Namco Bandai Games,0,0,0.05,0,0.05
13239,Barnyard,GBA,2006,Action,THQ,0.03,0.01,0,0,0.05
13254,Dynasty Warriors Vol. 2,PSP,2006,Action,Tecmo Koei,0.04,0,0,0,0.05
13263,Ultimate Ghosts 'n Goblins (JP sales),PSP,2006,Platform,Capcom,0,0,0.05,0,0.05
13264,Rugby 06,PS2,2006,Sports,Electronic Arts,0.02,0.02,0,0.01,0.05
13303,Company of Heroes,PC,2006,Strategy,THQ,0,0.04,0,0.01,0.05
13320,Naruto: Uzumaki Chronicles 2 (JP sales),PS2,2006,Action,Namco Bandai Games,0,0,0.05,0,0.05
13322,Snoopy vs the Red Baron,PSP,2006,Adventure,Namco Bandai Games,0.04,0,0,0,0.05
13325,World Series of Poker: Tournament of Champions 2007 Edition,Wii,2006,Misc,Activision,0.04,0,0,0,0.05
13335,GunPey DS,DS,2006,Puzzle,Atari,0.04,0,0,0,0.05
13336,Cabela's African Safari,PSP,2006,Sports,Activision Value,0.04,0,0,0,0.05
13337,Wing Island,Wii,2006,Simulation,Konami Digital Entertainment,0.03,0.01,0.01,0,0.05
13350,Ys: The Ark of Napishtim,PSP,2006,Role-Playing,Konami Digital Entertainment,0.04,0,0,0,0.05
13357,World Championship Poker: Featuring Howard Lederer - All In,X360,2006,Misc,Oxygen Interactive,0.04,0,0,0,0.05
13361,Full Spectrum Warrior: Ten Hammers,XB,2006,Strategy,THQ,0.03,0.01,0,0,0.05
13367,Taiko no Tatsujin Portable 2,PSP,2006,Misc,Namco Bandai Games,0,0,0.05,0,0.05
13379,B-Boy,PSP,2006,Misc,Sony Computer Entertainment,0.04,0,0,0,0.05
13396,Ford Bold Moves Street Racing,PSP,2006,Racing,Xplosiv,0.04,0,0,0,0.05
13401,March of the Penguins,DS,2006,Adventure,Zoo Digital Publishing,0.04,0,0,0,0.05
13411,Brave Story: New Traveller (jp sales),PSP,2006,Role-Playing,Sony Computer Entertainment,0,0,0.05,0,0.05
13427,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,DS,2006,Misc,Nintendo,0,0,0.05,0,0.05
13444,Secret Files: Tunguska,PC,2006,Adventure,DreamCatcher Interactive,0,0.04,0,0.01,0.05
13459,Danny Phantom: Urban Jungle,DS,2006,Action,THQ,0.04,0,0,0,0.04
13463,Art of Fighting Anthology,PS2,2006,Fighting,Crave Entertainment,0.02,0.02,0,0.01,0.04
13464,Rapala Trophies,PSP,2006,Sports,Activision,0.04,0,0,0,0.04
13470,The Hustle: Detroit Streets,PS2,2006,Sports,Activision,0.02,0.02,0,0.01,0.04
13506,IL-2 Sturmovik: 1946,PC,2006,Simulation,Ubisoft,0,0.04,0,0.01,0.04
13518,FIFA Street 2,DS,2006,Sports,Electronic Arts,0.04,0,0,0,0.04
13528,FlatOut 2,XB,2006,Racing,Empire Interactive,0.03,0.01,0,0,0.04
13529,Rogue Trooper,PS2,2006,Shooter,Eidos Interactive,0.02,0.02,0,0.01,0.04
13533,Resident Evil Director's Cut,PS3,2006,Action,Capcom,0,0,0.04,0,0.04
13534,Doko Demo Issho: Let's Gakkou!,PSP,2006,Misc,Sony Computer Entertainment,0,0,0.04,0,0.04
13537,Top Gun,DS,2006,Simulation,505 Games,0.04,0,0,0,0.04
13557,WarTech: Senko no Ronde,X360,2006,Fighting,Ubisoft,0.04,0,0,0,0.04
13559,San-X Land: Theme Park de Asobou!,DS,2006,Action,MTO,0,0,0.04,0,0.04
13562,Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,PS2,2006,Adventure,Konami Digital Entertainment,0,0,0.04,0,0.04
13582,Saint Seiya: The Hades,PS2,2006,Fighting,Namco Bandai Games,0,0,0.04,0,0.04
13586,Metal Gear Solid: Digital Graphic Novel,PSP,2006,Misc,Konami Digital Entertainment,0.02,0,0.02,0,0.04
13591,Barnyard,Wii,2006,Action,THQ,0.04,0,0,0,0.04
13599,"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",DS,2006,Adventure,Marvelous Interactive,0,0,0.04,0,0.04
13603,NASCAR 07,XB,2006,Racing,Electronic Arts,0.03,0.01,0,0,0.04
13618,The Sims 2: Pets,PC,2006,Simulation,Electronic Arts,0.01,0.02,0,0.01,0.04
13639,Torino 2006,XB,2006,Sports,Take-Two Interactive,0.03,0.01,0,0,0.04
13642,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,DS,2006,Misc,Nintendo,0,0,0.04,0,0.04
13650,World Poker Tour,PSP,2006,Misc,Take-Two Interactive,0.04,0,0,0,0.04
13658,Pac-Man World Rally,PSP,2006,Racing,Namco Bandai Games,0.04,0,0,0,0.04
13660,Heroes of Might and Magic V,PC,2006,Strategy,Ubisoft,0,0.03,0,0.01,0.04
13680,Lionel Trains: On Track,DS,2006,Action,DSI Games,0.04,0,0,0,0.04
13701,Gitaroo Man Lives!,PSP,2006,Misc,Tecmo Koei,0.03,0,0,0,0.04
13716,OutRun 2006: Coast 2 Coast,PSP,2006,Racing,Sega,0.03,0.01,0,0.01,0.04
13771,Atelier Iris 3: Grand Phantasm (JP Sales),PS2,2006,Role-Playing,Tecmo Koei,0,0,0.04,0,0.04
13780,Clannad,PS2,2006,Adventure,Interchannel,0,0,0.04,0,0.04
13784,Akko ni Omakase! Brain Shock,DS,2006,Misc,Taito,0,0,0.04,0,0.04
13797,The Da Vinci Code,XB,2006,Action,Take-Two Interactive,0.03,0.01,0,0,0.04
13820,Bomberman: Act Zero,X360,2006,Puzzle,Konami Digital Entertainment,0.04,0,0,0,0.04
13837,Dreamfall: The Longest Journey,XB,2006,Adventure,Empire Interactive,0.03,0.01,0,0,0.04
13850,The Adventures of Darwin,PS2,2006,Strategy,Essential Games,0.01,0,0.03,0,0.04
13851,Scarface: The World is Yours,PC,2006,Action,Vivendi Games,0.01,0.02,0,0.01,0.04
13853,FIFA World Cup Germany 2006,DS,2006,Sports,Electronic Arts,0.03,0,0,0,0.04
13858,Sid Meier's Railroads!,PC,2006,Simulation,Take-Two Interactive,0.01,0.03,0,0.01,0.04
13871,Caesar IV,PC,2006,Strategy,Vivendi Games,0,0.03,0,0.01,0.04
13877,Shonen Jump's One Piece: Grand Adventure,GC,2006,Fighting,Namco Bandai Games,0.03,0.01,0,0,0.04
13896,Quiz Mobile Gundam: Toi Senshi DX,PSP,2006,Puzzle,Namco Bandai Games,0,0,0.04,0,0.04
13900,Dynasty Warriors Vol. 2 (JP sales),PSP,2006,Action,Tecmo Koei,0,0,0.04,0,0.04
13927,Minna no Chizu,PSP,2006,Misc,Zenrin,0,0,0.04,0,0.04
13931,Jikkyou Powerful Major League,GC,2006,Sports,Konami Digital Entertainment,0,0,0.04,0,0.04
13937,Greg Hastings' Tournament Paintball Max'd,DS,2006,Shooter,Activision,0.03,0,0,0,0.04
13940,Tenshou Gakuen Gekkouroku,PS2,2006,Adventure,Asmik Ace Entertainment,0,0,0.04,0,0.04
13949,Magical Starsign (JP sales),DS,2006,Role-Playing,Nintendo,0,0,0.04,0,0.04
13974,Chaos Wars,PS2,2006,Strategy,Idea Factory,0,0,0.04,0,0.04
13991,Fatal Fury: Battle Archives Volume 1,PS2,2006,Fighting,Ignition Entertainment,0.02,0.01,0,0,0.04
13999,Formula 1 06,PS2,2006,Racing,Sony Computer Entertainment,0,0,0.04,0,0.04
14022,Derby Tsuku 5: Derby Uma o Tsukurou!,PS2,2006,Sports,Sega,0,0,0.04,0,0.04
14027,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,PS2,2006,Adventure,Konami Digital Entertainment,0,0,0.04,0,0.04
14035,Power Play Pool,DS,2006,Sports,System 3 Arcade Software,0.03,0,0,0,0.04
14056,DarkStar One,PC,2006,Simulation,Ubisoft,0,0.03,0,0.01,0.04
14059,Monster Kingdom: Jewel Summoner,PSP,2006,Role-Playing,Sony Computer Entertainment,0,0,0.04,0,0.04
14068,The Ant Bully,GBA,2006,Platform,Midway Games,0.03,0.01,0,0,0.04
14084,Hitman: Blood Money,PC,2006,Action,Eidos Interactive,0,0.03,0,0.01,0.04
14087,Harukanaru Toki no Naka de: Maihitoyo,PS2,2006,Adventure,Tecmo Koei,0,0,0.04,0,0.04
14088,Painkiller: Hell Wars,XB,2006,Shooter,DreamCatcher Interactive,0.03,0.01,0,0,0.04
14102,Rebel Raiders: Operation Nighthawk,PS2,2006,Simulation,Kando Games,0.02,0.01,0,0,0.03
14123,Bounty Hounds,PSP,2006,Action,Namco Bandai Games,0.03,0,0,0,0.03
14135,TOCA Race Driver 3,XB,2006,Racing,Codemasters,0.03,0.01,0,0,0.03
14136,Daito Giken Premium Pachi-Slot Collection: Yoshimune,PS2,2006,Misc,Daito,0,0,0.03,0,0.03
14141,World Series of Poker: Tournament of Champions 2007 Edition,PS2,2006,Misc,Activision,0.02,0.01,0,0,0.03
14143,Yggdra Union: We'll Never Fight Alone,GBA,2006,Role-Playing,Sting,0,0,0.03,0,0.03
14146,Rapala Tournament Fishing!,X360,2006,Sports,Activision,0.03,0,0,0,0.03
14148,Prey,PC,2006,Shooter,Take-Two Interactive,0,0.03,0,0.01,0.03
14159,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,DS,2006,Adventure,D3Publisher,0,0,0.03,0,0.03
14161,Rise of Nations: Rise of Legends,PC,2006,Strategy,Microsoft Game Studios,0,0.03,0,0.01,0.03
14163,Tsuyo Kiss: Mighty Heart,PS2,2006,Adventure,Princess Soft,0,0,0.03,0,0.03
14168,MotoGP,PSP,2006,Racing,Sony Computer Entertainment,0.03,0,0,0,0.03
14179,Astonishia Story,PSP,2006,Role-Playing,Ubisoft,0.03,0,0,0,0.03
14206,Magna Carta Portable,PSP,2006,Role-Playing,Banpresto,0,0,0.03,0,0.03
14238,The Sims 2: Glamour Life Stuff,PC,2006,Simulation,Electronic Arts,0,0.03,0,0.01,0.03
14243,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,PSP,2006,Misc,Daito,0,0,0.03,0,0.03
14254,FIFA World Cup: Germany 2006,GBA,2006,Sports,Electronic Arts,0.02,0.01,0,0,0.03
14260,Garfield: A Tale of Two Kitties,DS,2006,Platform,Game Factory,0.03,0,0,0,0.03
14268,Rome: Total War - Gold Edition,PC,2006,Strategy,Sega,0,0.03,0,0.01,0.03
14291,Raw Danger!,PS2,2006,Action,505 Games,0.02,0.01,0,0,0.03
14298,Gotouchi Kenkei DS,DS,2006,Misc,Spike,0,0,0.03,0,0.03
14306,Stacked with Daniel Negreanu,PSP,2006,Misc,Myelin Media,0.03,0,0,0,0.03
14354,Dance Factory,PS2,2006,Action,Codemasters,0.02,0.01,0,0,0.03
14364,The Legend of Heroes III: Song of the Ocean,PSP,2006,Role-Playing,Namco Bandai Games,0.03,0,0,0,0.03
14365,Dungeon Maker: Hunting Ground,PSP,2006,Role-Playing,Global A Entertainment,0.03,0,0,0,0.03
14389,Stacked with Daniel Negreanu,XB,2006,Misc,Myelin Media,0.02,0.01,0,0,0.03
14392,Otometeki Koi Kakumei * Love Revo,PS2,2006,Adventure,Interchannel,0,0,0.03,0,0.03
14423,Bubble Bobble Evolution,PSP,2006,Puzzle,Rising Star Games,0.03,0,0,0,0.03
14436,Nacho Libre,DS,2006,Action,Majesco Entertainment,0.03,0,0,0,0.03
14438,Gensou Suikoden I & II,PSP,2006,Role-Playing,Konami Digital Entertainment,0,0,0.03,0,0.03
14443,Eyeshield 21: DevilBats DevilDays,GBA,2006,Role-Playing,Nintendo,0,0,0.03,0,0.03
14463,Blokus Portable: Steambot Championship,PSP,2006,Puzzle,Majesco Entertainment,0.03,0,0,0,0.03
14520,Tenka-bito,PS2,2006,Strategy,Sega,0,0,0.03,0,0.03
14523,Star Trek: Tactical Assault,PSP,2006,Strategy,Ubisoft,0.02,0.01,0,0,0.03
14535,"Princess Natasha: Student, Secret Agent, Princess",DS,2006,Action,Zoo Digital Publishing,0.03,0,0,0,0.03
14544,Curious George,XB,2006,Action,Namco Bandai Games,0.02,0.01,0,0,0.03
14567,Real World Golf,XB,2006,Sports,Mad Catz,0.02,0.01,0,0,0.03
14574,Mahjong Kakutou Club: Zenkoku Taisenban,PS3,2006,Misc,Konami Digital Entertainment,0,0,0.03,0,0.03
14599,Guitar Freaks V & DrumMania V,PS2,2006,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
14607,Power Poke Dash,GBA,2006,Sports,Konami Digital Entertainment,0,0,0.03,0,0.03
14610,Turn It Around,DS,2006,Action,505 Games,0.03,0,0,0,0.03
14614,Race Driver 2006,PSP,2006,Racing,Codemasters,0.03,0,0,0,0.03
14629,Calcio Bit,GBA,2006,Sports,Nintendo,0,0,0.03,0,0.03
14633,Galaxy Angel II: Zettairyouiki no Tobira,PS2,2006,Strategy,Broccoli,0,0,0.03,0,0.03
14666,The Settlers II 10th Anniversary,PC,2006,Action,Ubisoft,0,0.02,0,0,0.03
14673,Warhammer: Mark of Chaos,PC,2006,Strategy,Deep Silver,0,0.02,0,0,0.03
14685,Metal Saga: Hagane no Kisetsu,DS,2006,Role-Playing,Success,0,0,0.03,0,0.03
14703,MechAssault: Phantom War,DS,2006,Simulation,Majesco Entertainment,0.03,0,0,0,0.03
14727,NBA 2K7,XB,2006,Sports,Take-Two Interactive,0.02,0.01,0,0,0.03
14732,Guild Wars: Nightfall,PC,2006,Role-Playing,NCSoft,0,0.02,0,0.01,0.03
14733,Greg Hastings' Tournament Paintball Max'd,GBA,2006,Shooter,Activision,0.02,0.01,0,0,0.03
14752,Warship Gunner 2,PS2,2006,Simulation,Tecmo Koei,0.01,0.01,0,0,0.03
14761,Wrestle Kingdom,PS2,2006,Fighting,Yuke's,0,0,0.03,0,0.03
14768,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,PS2,2006,Adventure,Konami Digital Entertainment,0,0,0.03,0,0.03
14774,Kuryuu Youma Gakuenki Recharge,PS2,2006,Adventure,Atlus,0,0,0.03,0,0.03
14775,My Frogger: Toy Trials,DS,2006,Action,Konami Digital Entertainment,0.02,0,0,0,0.03
14786,Battlefield 2142,PC,2006,Shooter,Electronic Arts,0,0.02,0,0,0.03
14792,NHL 07,XB,2006,Sports,Electronic Arts,0.02,0.01,0,0,0.03
14803,Battlezone,PSP,2006,Shooter,Atari,0.02,0,0,0,0.03
14811,Super Monkey Ball Adventure,PS2,2006,Platform,Sega,0.01,0.01,0,0,0.03
14817,Madden NFL 07,GBA,2006,Sports,Electronic Arts,0.02,0.01,0,0,0.03
14835,Justice League Heroes: The Flash,GBA,2006,Action,Eidos Interactive,0.02,0.01,0,0,0.03
