Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1548,Twisted Metal 4,PS,1999,Racing,989 Studios,1.07,0.16,0,0.04,1.28
1639,Game & Watch Gallery 3,GB,1999,Misc,Nintendo,0.79,0.31,0.08,0.04,1.22
1661,Star Wars Episode 1: Jedi Power Battles,PS,1999,Action,LucasArts,0.66,0.48,0.01,0.06,1.21
1679,NFL 2K,DC,1999,Sports,Sega,1.12,0.05,0,0.02,1.2
1698,The Dukes of Hazzard: Racing for Home,PS,1999,Racing,Ubisoft,0.99,0.16,0,0.04,1.19
1706,Metal Gear Solid VR Missions,PS,1999,Adventure,Konami Digital Entertainment,0.66,0.45,0,0.08,1.18
1711,Shenmue,DC,1999,Adventure,Sega,0.52,0.24,0.38,0.04,1.18
1752,Jet Force Gemini,N64,1999,Shooter,Nintendo,0.78,0.28,0.07,0.02,1.16
1806,Derby Stallion 99,PS,1999,Sports,ASCII Entertainment,0,0,1.06,0.07,1.13
1846,Legend of Mana,PS,1999,Role-Playing,SquareSoft,0.18,0.13,0.73,0.07,1.11
1858,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,GB,1999,Strategy,Konami Digital Entertainment,0,0,1.1,0,1.1
1920,Doko Demo Issyo,PS,1999,Misc,Sony Computer Entertainment,0,0,1,0.07,1.07
1926,Championship Manager 99/00,PC,1999,Sports,Eidos Interactive,0,0.98,0,0.09,1.07
1938,Hot Wheels Turbo Racing,PS,1999,Racing,Electronic Arts,0.59,0.4,0,0.07,1.07
1952,Worms Armageddon,PS,1999,Strategy,Microprose,0.18,0.81,0,0.08,1.06
2152,Jampack Summer '99,PS,1999,Misc,Sony Computer Entertainment,0.54,0.36,0,0.06,0.96
2154,Dance Dance Revolution 2nd ReMIX,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.9,0.06,0.96
2186,NCAA Football 2000,PS,1999,Sports,Electronic Arts,0.53,0.36,0,0.06,0.95
2211,SaGa Frontier 2,PS,1999,Role-Playing,SquareSoft,0.1,0.07,0.71,0.06,0.94
2213,MLB 2000,PS,1999,Sports,Sony Computer Entertainment,0.52,0.35,0,0.06,0.94
2237,Toy Story 2: Buzz Lightyear to the Rescue!,N64,1999,Platform,Activision,0.71,0.2,0,0.01,0.93
2245,SnoCross Championship Racing,PS,1999,Racing,Ubisoft,0.52,0.35,0,0.06,0.93
2260,Knockout Kings 2000,N64,1999,Fighting,Electronic Arts,0.63,0.27,0,0.02,0.92
2307,3Xtreme,PS,1999,Action,989 Studios,0.5,0.34,0,0.06,0.9
2432,Army Men: Air Attack,PS,1999,Action,3DO,0.47,0.32,0,0.06,0.85
2481,Q*bert,PS,1999,Puzzle,Atari,0.46,0.32,0,0.05,0.84
2483,Ace Combat 3: Electrosphere,PS,1999,Simulation,Sony Computer Entertainment,0.22,0.15,0.4,0.05,0.83
2543,Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,PS,1999,Sports,Konami Digital Entertainment,0,0,0.76,0.05,0.81
2545,Valkyrie Profile,PS,1999,Role-Playing,Enix Corporation,0.07,0.05,0.63,0.05,0.81
2548,Army Men: Sarge's Heroes,N64,1999,Action,3DO,0.68,0.12,0,0.01,0.81
2573,Final Fantasy Anthology,PS,1999,Role-Playing,Square EA,0.45,0.3,0,0.05,0.8
2611,WCW Mayhem,N64,1999,Fighting,Electronic Arts,0.63,0.15,0,0.01,0.79
2641,Marvel vs. Capcom: Clash of Super Heroes,PS,1999,Fighting,Capcom,0.43,0.3,0,0.05,0.78
2672,Need for Speed: Porsche Unleashed,PS,1999,Racing,Electronic Arts,0.43,0.29,0,0.05,0.77
2676,Dragon Warrior I&II,GB,1999,Role-Playing,Enix Corporation,0,0,0.77,0,0.77
2785,Jet Moto 3,PS,1999,Racing,Sony Computer Entertainment,0.41,0.28,0,0.05,0.74
2805,Croc 2,PS,1999,Platform,Fox Interactive,0.41,0.28,0,0.05,0.73
2838,Test Drive 6,PS,1999,Racing,Atari,0.4,0.27,0,0.05,0.72
2885,LEGO Racers,N64,1999,Racing,LEGO Media,0.51,0.18,0,0.01,0.71
2886,WWF Attitude,N64,1999,Fighting,Acclaim Entertainment,0.57,0.13,0,0.01,0.71
3033,Wild ARMs 2,PS,1999,Role-Playing,Sony Computer Entertainment,0.19,0.13,0.31,0.04,0.67
3053,Pro Pinball: Big Race USA,PS,1999,Simulation,Take-Two Interactive,0.37,0.25,0,0.04,0.66
3111,World of Dragon Warrior - Torneko: The Last Hope,PS,1999,Role-Playing,Enix Corporation,0.02,0.01,0.58,0.04,0.65
3158,Tom Clancy's Rainbow Six,N64,1999,Shooter,Red Storm Entertainment,0.48,0.15,0,0.01,0.64
3159,Castlevania,N64,1999,Platform,Konami Digital Entertainment,0.44,0.1,0.04,0.05,0.64
3160,Rayman 2: The Great Escape,N64,1999,Platform,Ubisoft,0.4,0.22,0,0.02,0.64
3193,Sim Theme Park,PS,1999,Strategy,Electronic Arts,0.35,0.24,0,0.04,0.63
3261,Beetle Adventure Racing!,N64,1999,Racing,Electronic Arts,0.4,0.2,0,0.02,0.62
3271,Bass Landing,PS,1999,Sports,ASCII Entertainment,0.21,0.14,0.23,0.04,0.62
3321,Tomb Raider Chronicles,PS,1999,Action,Eidos Interactive,0.34,0.23,0,0.04,0.61
3328,Madden NFL 2000,N64,1999,Sports,Electronic Arts,0.58,0.02,0,0,0.61
3415,Ready 2 Rumble Boxing,N64,1999,Sports,Midway Games,0.47,0.11,0,0.01,0.59
3426,Barbie: Race & Ride,PS,1999,Action,Sony Computer Entertainment,0.33,0.22,0,0.04,0.59
3499,Parasite Eve II,PS,1999,Role-Playing,SquareSoft,0.32,0.22,0,0.04,0.58
3501,NFL Blitz 2000,N64,1999,Sports,Midway Games,0.55,0.02,0,0,0.58
3580,Army Men: Sarge's Heroes,PS,1999,Action,3DO,0.31,0.21,0,0.04,0.56
3592,Resident Evil 2,N64,1999,Action,Virgin Interactive,0.39,0.09,0.07,0.01,0.56
3631,NBA Showtime: NBA on NBC,PS,1999,Sports,Midway Games,0.31,0.21,0,0.04,0.55
3648,Fighting Force 2,PS,1999,Action,Eidos Interactive,0.31,0.21,0,0.04,0.55
3668,SD Gundam G Generation Zero,PS,1999,Strategy,Namco Bandai Games,0,0,0.51,0.04,0.55
3697,Medarot 2: Kabuto / Kuwagata Version,GB,1999,Role-Playing,Imagineer,0,0,0.54,0,0.54
3719,Gauntlet Legends,N64,1999,Action,Midway Games,0.43,0.1,0,0.01,0.54
3728,Pachi-Slot Aruze Oukoku 2,PS,1999,Misc,Aruze Corp,0,0,0.5,0.04,0.54
3776,Gex 3: Deep Cover Gecko,PS,1999,Platform,Eidos Interactive,0.3,0.2,0,0.03,0.53
3820,NASCAR 2000,N64,1999,Racing,Electronic Arts,0.49,0.03,0,0,0.53
3825,Seaman,DC,1999,Simulation,Sega,0,0,0.52,0,0.52
3827,The Grinch,PS,1999,Adventure,Konami Digital Entertainment,0.29,0.2,0,0.03,0.52
3847,Mission: Impossible,PS,1999,Action,Infogrames,0.29,0.2,0,0.03,0.52
3866,Front Mission 3,PS,1999,Strategy,SquareSoft,0.1,0.07,0.31,0.03,0.52
3872,Omega Boost,PS,1999,Shooter,Sony Computer Entertainment,0.17,0.11,0.2,0.03,0.52
3908,Rugrats: Scavenger Hunt,N64,1999,Misc,THQ,0.41,0.09,0,0.01,0.51
3910,International Superstar Soccer 2000 (All region sales),N64,1999,Sports,Konami Digital Entertainment,0.01,0.26,0.22,0.02,0.51
4070,Die Hard Trilogy 2: Viva Las Vegas,PS,1999,Action,Fox Interactive,0.27,0.18,0,0.03,0.49
4095,Yu-Gi-Oh! Forbidden Memories (JP sales),PS,1999,Role-Playing,Konami Digital Entertainment,0,0,0.45,0.03,0.48
4105,ECW Hardcore Revolution,PS,1999,Fighting,Acclaim Entertainment,0.27,0.18,0,0.03,0.48
4117,Harvest Moon 64,N64,1999,Simulation,Pack In Soft,0.25,0.06,0.11,0.06,0.48
4122,Vigilante 8: 2nd Offense,PS,1999,Racing,Activision,0.27,0.18,0,0.03,0.48
4131,NFL Xtreme 2,PS,1999,Sports,989 Studios,0.27,0.18,0,0.03,0.48
4191,Momotarou Dentetsu V,PS,1999,Misc,Hudson Entertainment,0,0,0.44,0.03,0.47
4204,MTV Music Generator,PS,1999,Misc,Codemasters,0.26,0.18,0,0.03,0.47
4236,Razor Freestyle Scooter,PS,1999,Sports,Ubisoft,0.26,0.17,0,0.03,0.46
4260,Hydro Thunder,PS,1999,Racing,Midway Games,0.26,0.17,0,0.03,0.46
4290,Bloody Roar II,PS,1999,Fighting,Virgin Interactive,0.25,0.17,0,0.03,0.46
4315,Missile Command,PS,1999,Shooter,Atari,0.25,0.17,0,0.03,0.45
4385,Final Fantasy Collection,PS,1999,Role-Playing,Square,0,0,0.42,0.03,0.45
4416,NBA Live 2000,N64,1999,Sports,Electronic Arts,0.42,0.02,0,0,0.44
4442,Chocobo Racing,PS,1999,Racing,SquareSoft,0.07,0.05,0.3,0.03,0.44
4584,The X Files,PS,1999,Adventure,Sony Computer Entertainment,0.24,0.16,0,0.03,0.42
4616,Arc the Lad III,PS,1999,Role-Playing,Sony Computer Entertainment,0,0,0.39,0.03,0.42
4626,Jikkyou Powerful Pro Yakyuu 6,N64,1999,Sports,Konami Digital Entertainment,0,0,0.39,0.03,0.42
4688,Sega Rally Championship 2,DC,1999,Racing,Sega,0,0,0.41,0,0.41
4698,Grudge Warriors,PS,1999,Action,Take-Two Interactive,0.23,0.16,0,0.03,0.41
4730,Ogre Battle 64: Person of Lordly Caliber,N64,1999,Role-Playing,Nintendo,0.1,0.02,0.25,0.04,0.41
4731,Superman: The New Superman Adventures,N64,1999,Action,Titus,0.33,0.07,0,0,0.41
4740,Densha De Go! 2,PS,1999,Simulation,Taito,0,0,0.38,0.03,0.41
4814,NBA ShootOut 2000,PS,1999,Sports,989 Studios,0.22,0.15,0,0.03,0.4
4824,NCAA GameBreaker 2000,PS,1999,Sports,989 Studios,0.22,0.15,0,0.03,0.4
4828,RR64: Ridge Racer 64,N64,1999,Racing,Nintendo,0.32,0.07,0,0,0.4
4830,NFL Quarterback Club 2000,N64,1999,Sports,Acclaim Entertainment,0.37,0.03,0,0,0.4
4834,Bugs Bunny: Lost in Time,PS,1999,Platform,Infogrames,0.22,0.15,0,0.03,0.4
4848,Road Rash: Jailbreak,PS,1999,Racing,Electronic Arts,0.22,0.15,0,0.03,0.4
4856,You Don't Know Jack,PS,1999,Misc,Vivendi Games,0.22,0.15,0,0.03,0.4
4932,All-Star Baseball 2000,N64,1999,Sports,Acclaim Entertainment,0.36,0.03,0,0,0.39
4935,BattleTanx: Global Assault,N64,1999,Action,3DO,0.31,0.07,0,0,0.39
4970,Tokimeki Memorial 2,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.36,0.03,0.39
5045,MediEvil II,PS,1999,Action,Sony Computer Entertainment,0.21,0.14,0,0.02,0.38
5056,NCAA Final Four 2000,PS,1999,Sports,989 Sports,0.21,0.14,0,0.02,0.38
5127,Turok: Rage Wars,N64,1999,Shooter,Acclaim Entertainment,0.3,0.06,0,0,0.37
5146,Bottom of the 9th,N64,1999,Sports,Konami Digital Entertainment,0.37,0,0,0,0.37
5221,LEGO Racers,PS,1999,Racing,LEGO Media,0.2,0.14,0,0.02,0.36
5261,J-League Pro Soccer Club o Tsukurou!,DC,1999,Sports,Sega,0,0,0.36,0,0.36
5339,Lunar 2: Eternal Blue Complete,PS,1999,Role-Playing,Kadokawa Shoten,0.19,0.13,0,0.02,0.35
5359,SoulCalibur,DC,1999,Fighting,Namco Bandai Games,0,0,0.34,0,0.34
5360,WipEout 3,PS,1999,Racing,Psygnosis,0.19,0.13,0,0.02,0.34
5483,BeatMania Append GottaMix,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.31,0.02,0.33
5492,World Stadium 3,PS,1999,Sports,Namco Bandai Games,0,0,0.31,0.02,0.33
5586,Championship Bass,PS,1999,Sports,Electronic Arts,0.18,0.12,0,0.02,0.32
5617,Harvest Moon: Back to Nature,PS,1999,Simulation,Ubisoft,0.11,0.07,0.12,0.02,0.32
5648,No.1 Muscle Ranking - Kinniku Banzuke Vol. 1: Oregasaikyouno Otokoda!,PS,1999,Sports,Konami Digital Entertainment,0,0,0.3,0.02,0.32
5699,Virtua Striker 2,DC,1999,Sports,Sega,0,0,0.32,0,0.32
5718,Mario Golf,GB,1999,Action,Nintendo,0,0,0.31,0,0.31
5751,Super Robot Taisen Complete Box,PS,1999,Strategy,Banpresto,0,0,0.29,0.02,0.31
5757,Hot Wheels Turbo Racing,N64,1999,Racing,Electronic Arts,0.25,0.06,0,0,0.31
5759,Bass Hunter 64,N64,1999,Sports,Take-Two Interactive,0.25,0.06,0,0,0.31
5804,40 Winks,PS,1999,Platform,GT Interactive,0.17,0.12,0,0.02,0.31
5810,A Collection of Classic Games from the Intellivision,PS,1999,Misc,Activision,0.17,0.12,0,0.02,0.31
5887,Monster Truck Madness 64,N64,1999,Racing,Take-Two Interactive,0.24,0.06,0,0,0.3
5888,Quake II,N64,1999,Shooter,Activision,0.24,0.06,0,0,0.3
5944,Hamster Tarou,GB,1999,Simulation,Jorudan,0,0,0.3,0,0.3
5980,Fisherman's Bait 2: Big Ol' Bass,PS,1999,Sports,Konami Digital Entertainment,0.16,0.11,0,0.02,0.29
6027,Xena: Warrior Princess - The Talisman of Fate,N64,1999,Fighting,Titus,0.23,0.06,0,0,0.29
6028,Jeremy McGrath Supercross 2000,N64,1999,Racing,Acclaim Entertainment,0.23,0.06,0,0,0.29
6029,The New Tetris,N64,1999,Puzzle,Nintendo,0.22,0.05,0.02,0,0.29
6030,Ken Griffey Jr.'s Slugfest,N64,1999,Sports,Nintendo,0.23,0.06,0,0,0.29
6031,Supercross 2000,N64,1999,Racing,Electronic Arts,0.23,0.06,0,0,0.29
6083,Tomba! 2: The Evil Swine Return,PS,1999,Platform,Sony Computer Entertainment,0.16,0.11,0,0.02,0.29
6087,BeatMania Append 4thMix: The beat goes on,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.27,0.02,0.29
6135,Digimon Adventure: Anode Tamer,WS,1999,Role-Playing,Namco Bandai Games,0,0,0.28,0,0.28
6149,Triple Play 2000,N64,1999,Sports,Electronic Arts,0.27,0.01,0,0,0.28
6347,Shadow Man,N64,1999,Action,Acclaim Entertainment,0.18,0.08,0,0.01,0.27
6348,Command & Conquer,N64,1999,Strategy,Nintendo,0.22,0.05,0,0,0.27
6378,Superbike 2000,PS,1999,Racing,Electronic Arts,0.15,0.1,0,0.02,0.27
6388,Alundra 2: A New Legend Begins,PS,1999,Role-Playing,Activision,0.15,0.1,0,0.02,0.27
6458,Jikkyou Powerful Pro Yakyuu '99 Ketteiban,PS,1999,Sports,Konami Digital Entertainment,0,0,0.25,0.02,0.26
6519,Bust A Groove 2,PS,1999,Misc,Enix Corporation,0.04,0.03,0.18,0.02,0.26
6526,Duke Nukem: Zero Hour,N64,1999,Shooter,GT Interactive,0.21,0.05,0,0,0.26
6527,Armorines: Project S.W.A.R.M.,N64,1999,Shooter,Acclaim Entertainment,0.21,0.05,0,0,0.26
6583,Armored Core: Master of Arena,PS,1999,Simulation,From Software,0.07,0.05,0.13,0.02,0.26
6584,Fire Emblem: Thracia 776,SNES,1999,Strategy,Nintendo,0,0,0.26,0,0.26
6597,NHL Rock the Rink,PS,1999,Sports,Electronic Arts,0.14,0.1,0,0.02,0.26
6618,Crusaders of Might and Magic,PS,1999,Role-Playing,3DO,0.14,0.1,0,0.02,0.25
6645,Scrabble,PS,1999,Misc,Ubisoft,0.14,0.1,0,0.02,0.25
6686,Hybrid Heaven,N64,1999,Role-Playing,Konami Digital Entertainment,0.16,0.04,0.05,0,0.25
6687,NBA Showtime: NBA on NBC,N64,1999,Sports,Midway Games,0.23,0.02,0,0,0.25
6694,NBA Courtside 2 featuring Kobe Bryant,N64,1999,Sports,Nintendo,0.2,0.05,0,0,0.25
6732,Grandia,PS,1999,Role-Playing,Ubisoft,0.14,0.09,0,0.02,0.25
6746,Dune 2000,PS,1999,Strategy,Electronic Arts,0.14,0.09,0,0.02,0.25
6800,Guitar Freaks,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.23,0.02,0.24
6869,Paperboy,N64,1999,Action,Midway Games,0.19,0.05,0,0,0.24
6870,South Park: Chef's Luv Shack,N64,1999,Misc,Acclaim Entertainment,0.19,0.05,0,0,0.24
6872,Road Rash 64,N64,1999,Racing,THQ,0.19,0.05,0,0,0.24
6986,Pro Yakyuu Team o Tsukurou!,DC,1999,Sports,Sega,0,0,0.23,0,0.23
7098,Super Robot Taisen F Kanketsuhen,PS,1999,Strategy,Banpresto,0,0,0.21,0.01,0.23
7208,Barbie Super Sports,PS,1999,Sports,Mattel Interactive,0.12,0.08,0,0.01,0.22
7228,Rampage 2: Universal Tour,N64,1999,Action,GT Interactive,0.18,0.04,0,0,0.22
7288,Jackie Chan: Stuntmaster,PS,1999,Action,Sony Computer Entertainment,0.12,0.08,0,0.01,0.22
7289,Sports Car GT,PS,1999,Racing,Electronic Arts,0.12,0.08,0,0.01,0.22
7344,WCW Backstage Assault,PS,1999,Action,Electronic Arts,0.12,0.08,0,0.01,0.21
7414,Monopoly,N64,1999,Misc,Hasbro Interactive,0.17,0.04,0,0,0.21
7417,Gex 3: Deep Cover Gecko,N64,1999,Platform,Crave Entertainment,0.17,0.04,0,0,0.21
7418,WinBack: Covert Operations,N64,1999,Shooter,Virgin Interactive,0.17,0.04,0,0,0.21
7427,Threads of Fate,PS,1999,Role-Playing,SquareSoft,0.12,0.08,0,0.01,0.21
7448,Rollcage,PS,1999,Racing,Psygnosis,0.12,0.08,0,0.01,0.21
7618,Roadsters 99,N64,1999,Racing,Titus,0.06,0.13,0,0.01,0.2
7625,Super Robot Taisen 64,N64,1999,Strategy,Banpresto,0,0,0.2,0,0.2
7639,Nobunaga no Yabou: Reppuuden,PS,1999,Strategy,Tecmo Koei,0,0,0.19,0.01,0.2
7830,Fire ProWrestling G,PS,1999,Fighting,Human Entertainment,0,0,0.18,0.01,0.19
7867,Sesame Street: Elmo's Number Journey,N64,1999,Misc,NewKidCo,0.15,0.04,0,0,0.19
7911,Big Air,PS,1999,Sports,Accolade,0.1,0.07,0,0.01,0.19
7913,Gallop Racer,PS,1999,Sports,Tecmo Koei,0,0,0.18,0.01,0.19
8051,International Superstar Soccer 2000 (JP weekly sales),N64,1999,Sports,Konami Digital Entertainment,0,0,0.18,0,0.18
8052,Chocobo no Fushigi Dungeon for WonderSwan,WS,1999,Role-Playing,Namco Bandai Games,0,0,0.18,0,0.18
8100,Sesame Street: Elmo's Letter Adventure,N64,1999,Misc,NewKidCo,0.14,0.04,0,0,0.18
8101,Re-Volt,N64,1999,Racing,Acclaim Entertainment,0.14,0.04,0,0,0.18
8128,Shadow Madness,PS,1999,Action,Crave Entertainment,0.1,0.07,0,0.01,0.18
8278,Power Pro Kun Pocket,GB,1999,Sports,Konami Digital Entertainment,0,0,0.17,0,0.17
8283,Space Battleship Yamato: Harukanaru Hoshi Iscandar,PS,1999,Strategy,Namco Bandai Games,0,0,0.16,0.01,0.17
8284,Sound Novel Evolution 1: Otogirisou Sosei-Hen,PS,1999,Adventure,ChunSoft,0,0,0.16,0.01,0.17
8320,Tokyo Xtreme Racer,DC,1999,Racing,Genki,0,0,0.17,0,0.17
8331,Glover,PS,1999,Platform,Atari,0.09,0.06,0,0.01,0.17
8339,World Driver Championship,N64,1999,Racing,Midway Games,0.14,0.03,0,0,0.17
8340,Bomberman 64: The Second Attack!,N64,1999,Adventure,Hudson Soft,0.05,0.01,0.11,0,0.17
8584,Asteroids Hyper 64,N64,1999,Shooter,Crave Entertainment,0.13,0.03,0,0,0.16
8589,Space Invaders,N64,1999,Shooter,Activision,0.13,0.03,0,0,0.16
8591,Destruction Derby 64,N64,1999,Racing,THQ,0.13,0.03,0,0,0.16
8593,California Speed,N64,1999,Misc,Midway Games,0.13,0.03,0,0,0.16
8644,Racing Lagoon,PS,1999,Racing,Square,0,0,0.15,0.01,0.16
8718,Muppet RaceMania,PS,1999,Racing,Sony Computer Entertainment,0.09,0.06,0,0.01,0.15
8758,Disney's Story Studio: Disney's Mulan,PS,1999,Misc,Sony Computer Entertainment,0.09,0.06,0,0.01,0.15
8892,Winning Post 4,PS,1999,Sports,Tecmo Koei,0,0,0.14,0.01,0.15
8943,Galerians,PS,1999,Adventure,Crave Entertainment,0.08,0.06,0,0.01,0.15
8960,Shin Megami Tensei: Devil Summoner - Soul Hackers,PS,1999,Role-Playing,Atlus,0,0,0.14,0.01,0.15
9154,Micro Machines 64 Turbo,N64,1999,Racing,Codemasters,0.11,0.03,0,0,0.14
9155,Bassmasters 2000,N64,1999,Sports,THQ,0.11,0.03,0,0,0.14
9158,Eternal Eyes,PS,1999,Role-Playing,Sunsoft,0.08,0.05,0,0.01,0.14
9181,Detective Barbie: The Mystery Cruise,PS,1999,Adventure,Mattel Interactive,0.08,0.05,0,0.01,0.14
9223,To Heart,PS,1999,Adventure,Aqua Plus,0,0,0.13,0.01,0.14
9482,NBA Jam 2000,N64,1999,Sports,Acclaim Entertainment,0.12,0.01,0,0,0.13
9483,Castlevania: Legacy of Darkness,N64,1999,Platform,Konami Digital Entertainment,0.06,0.02,0.05,0,0.13
9587,Surf Riders,PS,1999,Sports,Ubisoft,0.07,0.05,0,0.01,0.13
9700,Zen-Nippon Pro Wrestling: Ouja no Kon,PS,1999,Fighting,Human Entertainment,0,0,0.12,0.01,0.12
9802,Harvest Moon 2 GBC,GB,1999,Simulation,Ubisoft,0,0,0.12,0,0.12
9819,Earthworm Jim 3D,N64,1999,Platform,Interplay,0.1,0.02,0,0,0.12
9820,Rocket: Robot on Wheels,N64,1999,Platform,Ubisoft,0.1,0.02,0,0,0.12
9821,Densha De Go! 64,N64,1999,Simulation,Taito,0,0,0.05,0.07,0.12
10045,BoomBots,PS,1999,Fighting,SouthPeak Games,0.06,0.04,0,0.01,0.11
10068,International Track & Field 2000,PS,1999,Sports,Konami Digital Entertainment,0.06,0.04,0,0.01,0.11
10126,ECW Anarchy Rulz,PS,1999,Fighting,Acclaim Entertainment,0.06,0.04,0,0.01,0.11
10218,Snowboard Kids 2,N64,1999,Sports,Atlus,0.09,0.02,0,0,0.11
10219,Tonic Trouble,N64,1999,Platform,Ubisoft,0.09,0.02,0,0,0.11
10220,Nuclear Strike 64,N64,1999,Simulation,THQ,0.09,0.02,0,0,0.11
10222,Top Gear Rally 2,N64,1999,Racing,Kemco,0.09,0.02,0,0,0.11
10225,Fighting Force 64,N64,1999,Action,Crave Entertainment,0.09,0.02,0,0,0.11
10242,Breakout,PS,1999,Puzzle,Hasbro Interactive,0.06,0.04,0,0.01,0.11
10258,Tyco RC: Assault with a Battery,PS,1999,Racing,Syscom,0.06,0.04,0,0.01,0.11
10317,Arcade Party Pak,PS,1999,Misc,Midway Games,0.06,0.04,0,0.01,0.11
10327,Railroad Tycoon II,PS,1999,Strategy,PopTop Software,0.06,0.04,0,0.01,0.11
10351,Black Bass with Blue Marlin,PS,1999,Sports,Starfish,0.06,0.04,0,0.01,0.11
10361,Metal Gear Solid Integral,PS,1999,Adventure,Konami Digital Entertainment,0,0,0.1,0.01,0.11
10376,Woody Woodpecker Racing,PS,1999,Racing,Konami Digital Entertainment,0.06,0.04,0,0.01,0.11
10394,Digimon Digital Card Battle,PS,1999,Strategy,Namco Bandai Games,0.06,0.04,0,0.01,0.11
10513,Vandal Hearts II,PS,1999,Strategy,Konami Digital Entertainment,0.06,0.04,0,0.01,0.1
10527,The King of Fighters: Dream Match 1999,DC,1999,Fighting,SNK,0,0,0.1,0,0.1
10540,Blue Stinger,DC,1999,Adventure,Activision,0,0,0.1,0,0.1
10549,Urban Chaos,PS,1999,Action,Eidos Interactive,0.06,0.04,0,0.01,0.1
10597,3D Tank Warfare Simulator Panzer Front,PS,1999,Simulation,Avalon Interactive,0.06,0.04,0,0.01,0.1
10644,Gekido,PS,1999,Fighting,Infogrames,0.06,0.04,0,0.01,0.1
10655,Marvel vs. Capcom: Clash of Super Heroes,DC,1999,Fighting,Capcom,0,0,0.1,0,0.1
10658,LEGO Rock Raiders,PS,1999,Strategy,LEGO Media,0.06,0.04,0,0.01,0.1
10693,Age of Empires II: The Age of Kings,PC,1999,Strategy,Microsoft Game Studios,0.01,0.08,0,0.02,0.1
11186,Derby Stallion,SAT,1999,Sports,ASCII Entertainment,0,0,0.09,0,0.09
11234,Sega Bass Fishing,DC,1999,Sports,Sega,0,0,0.09,0,0.09
11269,Koudelka,PS,1999,Role-Playing,Atari,0.05,0.03,0,0.01,0.08
11303,The King of Fighters '98: Dream Match Never Ends,PS,1999,Fighting,SNK Playmore,0.05,0.03,0,0.01,0.08
11455,Final Fantasy VI,PS,1999,Role-Playing,Sony Computer Entertainment,0,0,0.08,0.01,0.08
11503,Incredible Crisis,PS,1999,Action,Titus,0.04,0.03,0,0.01,0.08
11986,Shadowgate 64: Trials of the Four Towers,N64,1999,Adventure,Kemco,0.06,0.01,0,0,0.07
12090,Dragon Valor,PS,1999,Role-Playing,Sony Computer Entertainment,0.04,0.03,0,0,0.07
12496,Neon Genesis Evangelion,N64,1999,Adventure,Namco Bandai Games,0,0,0.06,0,0.06
12506,Top Gear Hyper-Bike,N64,1999,Racing,Kemco,0.05,0.01,0,0,0.06
12507,Brunswick Circuit Pro Bowling,N64,1999,Sports,THQ,0.05,0.01,0,0,0.06
12537,Killer Loop,PS,1999,Racing,Crave Entertainment,0.03,0.02,0,0,0.06
12634,G-Police: Weapons of Justice,PS,1999,Action,Psygnosis,0.03,0.02,0,0,0.06
12699,Interplay Sports Baseball 2000,PS,1999,Sports,Interplay,0.03,0.02,0,0,0.06
12732,Dungeon Keeper 2,PC,1999,Action,Electronic Arts,0,0.05,0,0.01,0.06
12936,Fatal Fury: Wild Ambition,PS,1999,Fighting,SNK Playmore,0.03,0.02,0,0,0.05
12945,Bass Rise,PS,1999,Sports,Namco Bandai Games,0.03,0.02,0,0,0.05
13062,Expendable,PS,1999,Action,Infogrames,0.03,0.02,0,0,0.05
13085,NHL Blades of Steel '99,N64,1999,Sports,Konami Digital Entertainment,0.05,0,0,0,0.05
13114,All Star Tennis 99,N64,1999,Sports,Ubisoft,0.04,0.01,0,0,0.05
13117,Fighter Destiny 2,N64,1999,Fighting,Imagineer,0.04,0.01,0,0,0.05
13127,Dead in the Water,PS,1999,Action,ASC Games,0.03,0.02,0,0,0.05
13215,NBA 2K,DC,1999,Sports,Sega,0,0,0.05,0,0.05
13274,Saiyuki: Journey West,PS,1999,Strategy,Tecmo Koei,0.03,0.02,0,0,0.05
13384,Test Drive Le Mans,PS,1999,Racing,Infogrames,0.03,0.02,0,0,0.05
13406,The Misadventures of Tron Bonne,PS,1999,Adventure,Eidos Interactive,0.03,0.02,0,0,0.05
13436,Choro Q 64 2: Hacha Mecha Grand Prix Race,N64,1999,Racing,Takara,0,0,0.05,0,0.05
13455,Rat Attack!,PS,1999,Puzzle,Mindscape,0.03,0.02,0,0,0.04
13740,PD Ultraman Battle Collection 64,N64,1999,Strategy,Namco Bandai Games,0,0,0.04,0,0.04
13741,Monaco Grand Prix,N64,1999,Racing,Ubisoft,0.03,0.01,0,0,0.04
13742,Worms Armageddon,N64,1999,Strategy,Infogrames,0.03,0.01,0,0,0.04
13743,Rally Challenge 2000,N64,1999,Racing,Imagineer,0.03,0.01,0,0,0.04
13848,NHL Blades of Steel 2000,PS,1999,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.04
13868,Ballistic,PS,1999,Puzzle,Atari,0.02,0.01,0,0,0.04
